position,gotchiID,formattedTokenID,name,withSetsRarityScore,kinship,experience,level,hauntId,owner,originalOwner,status,stakedAmount
365,8981,"""8981"",",8888,502,3364,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
366,4877,"""4877"",",Multicoin,453,3364,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
367,7385,"""7385"",",Father,447,3364,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
368,9817,"""9817"",",Zuul,465,3363,4370,10,1,0xae79077d8d922d071797a7f8849430fed488c005,0xae79077d8d922d071797a7f8849430fed488c005,3,0
369,8978,"""8978"",",Devil,532,3363,4095,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
370,2967,"""2967"",",KXKX,531,3362,6555,12,1,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,3,0
371,2879,"""2879"",",Aries,502,3362,4735,10,1,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,3,0
372,4914,"""4914"",",Y'ALL CRAZY,503,3362,4310,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
373,7288,"""7288"",",Victory,517,3362,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
374,3523,"""3523"",",VIP,476,3362,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
375,7200,"""7200"",",MC HAMMER,541,3361,5325,11,1,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
376,4351,"""4351"",",Pablo Picasso,504,3361,4110,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
377,8986,"""8986"",",Franklin,567,3361,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
378,8987,"""8987"",",Metaname,508,3361,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
379,8695,"""8695"",",guru,504,3361,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
380,3524,"""3524"",",Founder,500,3361,4085,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
381,9654,"""9654"",",Vaagner,609,3360,4875,10,1,0x2f08d099c60823ce5955e747909d216dcbc9bf21,0x2f08d099c60823ce5955e747909d216dcbc9bf21,3,0
382,4064,"""4064"",",Walt Disney,508,3360,4570,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
383,6678,"""6678"",",Chuck,496,3360,4175,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
384,6674,"""6674"",",Woman,458,3360,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
385,8967,"""8967"",",metaliquidator,539,3360,4085,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
386,5306,"""5306"",",April,542,3359,4745,10,1,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,3,0
387,7980,"""7980"",",AmourGotchi,569,3359,4730,10,1,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,3,0
388,6677,"""6677"",",Bullrun,561,3359,4120,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
389,6676,"""6676"",",Digital,512,3359,4115,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
390,8972,"""8972"",",Enemy,484,3359,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
391,8990,"""8990"",",Cyborg,545,3359,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
392,3527,"""3527"",",Black,498,3359,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
393,3525,"""3525"",",Madness,503,3359,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
394,6675,"""6675"",","1/1 Double Myth, Haunt 1",547,3359,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
395,4352,"""4352"",",World,478,3358,4115,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
396,7286,"""7286"",",Bear,504,3358,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
397,1584,"""1584"",",Pickle Rick,556,3358,3350,9,1,0x60523cd3f5cf0061c6f042545371fa6ff8cd397b,0x60523cd3f5cf0061c6f042545371fa6ff8cd397b,3,68642500000000000000
398,5660,"""5660"",",Boba Aarmy - General 6,483,3357,5340,11,1,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0xa9be601f305b8f4325568f4c7a89bc94be815a57,3,0
399,6394,"""6394"",",Glowstick,650,3357,4755,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
400,6584,"""6584"",",== 512 BRS == 560 XP ==,523,3357,4195,10,1,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
401,8989,"""8989"",",FUN,549,3357,4110,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
402,8974,"""8974"",",Art,500,3357,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
403,8968,"""8968"",",Sam Bankman Fried,519,3357,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
404,4349,"""4349"",",Ego,474,3357,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
405,9129,"""9129"",",LilPump,477,3357,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
406,5155,"""5155"",",Caravaggio,486,3356,5445,11,1,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0x9ff84b91998df96a6587db8dde8d4e47518107d6,3,0
407,3647,"""3647"",",MYTHICAL EYE GOTCHI,535,3356,4610,10,1,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,3,0
408,6766,"""6766"",",Alexander I,500,3356,4605,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
409,3041,"""3041"",",Champion,434,3356,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
410,7284,"""7284"",",#1,538,3355,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
411,8988,"""8988"",",Grayscale,470,3355,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
412,5658,"""5658"",",Boba Aarmy - General 5,492,3354,5340,11,1,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0xa9be601f305b8f4325568f4c7a89bc94be815a57,3,0
413,9849,"""9849"",",Bullseye,592,3354,4755,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
414,1586,"""1586"",",Speed,557,3354,4750,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
415,9145,"""9145"",",Dip,534,3353,4320,10,1,0xae79077d8d922d071797a7f8849430fed488c005,0xae79077d8d922d071797a7f8849430fed488c005,3,0
416,7471,"""7471"",",Kinship & XP Beast. H1 OG,413,3353,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
417,1055,"""1055"",",Gold,575,3352,4730,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
418,1954,"""1954"",",Cuddly,539,3352,4720,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
419,2281,"""2281"",",ETH,376,3352,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
420,9453,"""9453"",",Metaguild,402,3352,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
421,8889,"""8889"",",Rush,448,3352,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
422,5809,"""5809"",",paradigm,416,3352,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
423,479,"""479"",",Mist,493,3351,4710,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
424,7639,"""7639"",",Mythy,531,3351,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
425,7562,"""7562"",",^,488,3350,5800,11,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
426,6633,"""6633"",",Fast,549,3350,4710,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
427,9288,"""9288"",",Mr. Kinship,445,3350,4105,10,1,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0x543d8004afa943344e6fba44e189ed0dd4e71d56,3,0
428,8884,"""8884"",",Rugpull,417,3350,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
429,4753,"""4753"",",Crypto-gamer.ru,414,3350,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
430,5769,"""5769"",",Carl Jung,541,3349,4840,10,1,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
431,1952,"""1952"",",Porky,501,3349,4710,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
432,1063,"""1063"",",Purple,503,3349,4710,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
433,7958,"""7958"",",Bug,500,3349,4670,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
434,7545,"""7545"",",Odd,498,3348,4725,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
435,7410,"""7410"",",0xleia,528,3348,4260,10,1,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,3,0
436,9338,"""9338"",",Zarathustra,496,3347,5190,11,1,0x4edb4161d16c89b71aec027930a943c3d4cf0777,0x4edb4161d16c89b71aec027930a943c3d4cf0777,3,0
437,169,"""169"",",S,460,3347,4625,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
438,7529,"""7529"",",Gagarin,505,3347,2170,7,1,0xcc251ba254a5a3c1d9c88661b42c1408162e8366,0xcc251ba254a5a3c1d9c88661b42c1408162e8366,3,0
439,7957,"""7957"",",Splash,542,3346,4625,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
440,4696,"""4696"",",delphi digital,497,3346,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
441,8790,"""8790"",",Mao Zedong,418,3345,4890,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
442,5343,"""5343"",",Top,472,3345,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
443,4095,"""4095"",",Augustus,548,3344,4870,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
444,3680,"""3680"",",big,501,3343,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
445,4405,"""4405"",",Lil' Al,658,3342,11170,15,1,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
446,6156,"""6156"",",MANDO,530,3342,5305,11,1,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
447,820,"""820"",",Super Dai,513,3342,4905,10,1,0x053bdf48af983da9794eda2f195f2f29bfef259a,0x053bdf48af983da9794eda2f195f2f29bfef259a,3,0
448,5496,"""5496"",",1 VTD,581,3342,4650,10,1,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,3,0
449,607,"""607"",",YFI,638,3342,4570,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
450,9594,"""9594"",",FTX,475,3342,4115,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
451,4156,"""4156"",",Guccio Gucci,567,3341,4875,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
452,1197,"""1197"",",Taannhauser,629,3341,4605,10,1,0x2f08d099c60823ce5955e747909d216dcbc9bf21,0x2f08d099c60823ce5955e747909d216dcbc9bf21,3,0
453,5533,"""5533"",",Hight KINSHIP and XP,454,3340,5275,11,1,0xe2de15659663f7024699e1e573c033e2efd5bcb1,0xe2de15659663f7024699e1e573c033e2efd5bcb1,3,0
454,6208,"""6208"",",Dmitry of Uglich,510,3340,4900,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
455,5084,"""5084"",",Get Low,552,3340,4360,10,1,0xae79077d8d922d071797a7f8849430fed488c005,0xae79077d8d922d071797a7f8849430fed488c005,3,0
456,7943,"""7943"",",Skittles,599,3339,4615,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
457,4756,"""4756"",",Crypto,586,3339,3690,9,1,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
458,8032,"""8032"",",Hippocrates,583,3338,5525,11,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
459,2888,"""2888"",",Oleg the Wise,472,3338,4740,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
460,3835,"""3835"",",Pringles,614,3337,4830,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
461,1779,"""1779"",",ERC20,535,3336,6215,12,1,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0x9ff84b91998df96a6587db8dde8d4e47518107d6,3,0
462,7401,"""7401"",",Eren Jaeger,434,3335,5635,11,1,0xe5f6dbc39334f3e79c149efb8c8c9c8dec474af1,0xe5f6dbc39334f3e79c149efb8c8c9c8dec474af1,3,0
463,8607,"""8607"",",Chewbacca,538,3335,5090,11,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
464,3928,"""3928"",",Vladimir I Sviatoslavich,504,3335,4890,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
465,5507,"""5507"",",Imp,651,3335,4640,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
466,4984,"""4984"",",U-NI,479,3335,4335,10,1,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,3,0
467,5704,"""5704"",",Zoomer,547,3334,4710,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
468,8693,"""8693"",",Solomon,594,3332,4790,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
469,4444,"""4444"",",4444,511,3332,4685,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
470,6155,"""6155"",",OPEPEN,529,3331,5285,11,1,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
471,44,"""44"",",44,487,3331,4600,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
472,9393,"""9393"",",Legolas,538,3330,5095,11,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
473,5524,"""5524"",",Mr. Mime,543,3330,4735,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
474,106,"""106"",",106,551,3330,4675,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
475,123,"""123"",",123,497,3330,4595,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
476,3997,"""3997"",",ALBERTEINSTEIN,551,3363,4115,10,1,0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,3,0
477,3154,"""3154"",",Gotchi Govnuh,464,3329,4980,10,1,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0x9ff84b91998df96a6587db8dde8d4e47518107d6,3,0
478,9612,"""9612"",",Bitstamp,553,3327,4820,10,1,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
479,817,"""817"",",Malcolm Crowe,563,3327,4295,10,1,0xae79077d8d922d071797a7f8849430fed488c005,0xae79077d8d922d071797a7f8849430fed488c005,3,0
480,3999,"""3999"",",BEAUTY,545,3360,4110,10,1,0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,3,0
481,4106,"""4106"",",Vsevolod III Yuryevich,492,3326,4885,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
482,9996,"""9996"",",Purosangue,622,3325,5335,11,1,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0x9ff84b91998df96a6587db8dde8d4e47518107d6,3,0
483,3302,"""3302"",",Mr. Justin Sun,511,3325,3960,9,1,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,3,0
484,4895,"""4895"",",Umeshu,640,3324,12686,16,1,0x43ff4c088df0a425d1a519d3030a1a3dfff05cfd,0x43ff4c088df0a425d1a519d3030a1a3dfff05cfd,3,0
485,9689,"""9689"",",ETH afamer,528,3324,5335,11,1,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,3,0
486,5641,"""5641"",",Zer0,561,3324,4740,10,1,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
487,3037,"""3037"",",Democritus,510,3323,8275,13,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
488,4985,"""4985"",",GEI$T,581,3323,3305,9,1,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,3,0
489,2812,"""2812"",",JohnWick,545,3322,7030,12,1,0xc44f63485ed5a23fbeeae300adca6a08a506aef1,0xc44f63485ed5a23fbeeae300adca6a08a506aef1,3,0
490,8902,"""8902"",",Goku.,529,3322,5065,11,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
491,4165,"""4165"",",Bob Marley,564,3322,4645,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
492,5604,"""5604"",",XPee,532,3321,9390,14,1,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,3,0
493,8158,"""8158"",",ATLANTIS,539,3321,4785,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
494,8694,"""8694"",",Fantasy,578,3320,5000,11,1,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
495,7083,"""7083"",",Smoke,567,3320,4850,10,1,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0x77427023e70cafd983dabaf3488d8d83ecb15b96,3,0
496,7113,"""7113"",",Apex,472,3320,4690,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
497,511,"""511"",",NONCE,532,3320,4565,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
498,3998,"""3998"",",LEE,501,3353,4110,10,1,0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,3,0
499,5139,"""5139"",",Choyna,664,3319,49649,32,1,0xa60ca8a1400333468a736c7247baad6350c6496d,0xa60ca8a1400333468a736c7247baad6350c6496d,3,0
500,5140,"""5140"",",Becca,559,3319,5695,11,1,0xa60ca8a1400333468a736c7247baad6350c6496d,0xa60ca8a1400333468a736c7247baad6350c6496d,3,0
501,4069,"""4069"",",Siddhartha Gautama,558,3319,4865,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
502,2181,"""2181"",",Edge,553,3319,4715,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
503,660,"""660"",",;,468,3319,4655,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
504,2463,"""2463"",",Socrates,522,3318,4910,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
505,6189,"""6189"",",Keoni,561,3318,3620,9,1,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
506,1557,"""1557"",",,488,3318,3620,9,1,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
507,164,"""164"",",,471,3318,3595,9,1,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
508,7462,"""7462"",",Evil Chipmunk,580,3317,4480,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
509,6684,"""6684"",",,493,3317,3600,9,1,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
510,6920,"""6920"",",,457,3317,3595,9,1,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
511,396,"""396"",",No Doubt,602,3316,4960,10,1,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
