position,gotchiID,formattedTokenID,name,withSetsRarityScore,kinship,experience,level,hauntId,owner,originalOwner,status,stakedAmount
1802,22094,"""22094"",",DuuBe,581,977,4250,10,2,0x3b3120e283c08daabb5e3f240e008387ef8a67db,0x3b3120e283c08daabb5e3f240e008387ef8a67db,3,0
1803,2399,"""2399"",",RUBY,581,724,1290,6,1,0x76a5df896413f3b566d07da5af44326c0f54a25b,0x76a5df896413f3b566d07da5af44326c0f54a25b,3,0
1804,10760,"""10760"",",MICHAEL SAVIOR,581,565,400,3,2,0x60cc02e8f7cc6e90af34c4ac09e05c6099359530,0x60cc02e8f7cc6e90af34c4ac09e05c6099359530,3,0
1805,9189,"""9189"",",Aaxe,581,354,240,3,1,0xe6390b6188dedbaf7339672cc4d75ee825b2654e,0xe6390b6188dedbaf7339672cc4d75ee825b2654e,3,0
1806,4216,"""4216"",",Grodd Aavegotchi Guerilla,581,201,150,2,1,0xc5597c9fc88cda6f21ad17e605dac62983ea2041,0xc5597c9fc88cda6f21ad17e605dac62983ea2041,3,0
1807,3863,"""3863"",",Max Verstappen,581,48,185,2,1,0x38da63b6c77dfabaa6523ccd00f869087f637999,0x38da63b6c77dfabaa6523ccd00f869087f637999,3,0
1808,7348,"""7348"",",Changpeng Zhao,581,48,40,1,1,0x9216bc608000c948c5dee16180bb6bea837b5914,0x9216bc608000c948c5dee16180bb6bea837b5914,3,0
1809,15257,"""15257"",",Soupy,581,48,280,3,2,0xface3004542b6baaa969e57cbda13c2de8a49430,0xface3004542b6baaa969e57cbda13c2de8a49430,3,0
1810,22437,"""22437"",",better3,581,48,1870,7,2,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,3,0
1811,4564,"""4564"",",Pinky,580,3455,5300,11,1,0x6519e6117480d140cd7d33163ac30fd01812f34a,0x6519e6117480d140cd7d33163ac30fd01812f34a,3,0
1812,6475,"""6475"",",Diablo,580,3395,4795,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
1813,7462,"""7462"",",Evil Chipmunk,580,3317,4480,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
1814,16641,"""16641"",",,580,3072,2975,8,2,0x72db34299d4bb489993a49822708ce692cca3eb2,0x72db34299d4bb489993a49822708ce692cca3eb2,3,0
1815,14202,"""14202"",",CLAUS,580,3070,2980,8,2,0x72db34299d4bb489993a49822708ce692cca3eb2,0x72db34299d4bb489993a49822708ce692cca3eb2,3,0
1816,17601,"""17601"",",Star 13,580,2919,4170,10,2,0xdab73a0b1fe28197942915bfef5b5c321514045f,0xdab73a0b1fe28197942915bfef5b5c321514045f,3,0
1817,17072,"""17072"",",Star 18,580,2915,4130,10,2,0xdab73a0b1fe28197942915bfef5b5c321514045f,0xdab73a0b1fe28197942915bfef5b5c321514045f,3,0
1818,21100,"""21100"",",WGMI GOTCHI,580,2910,4015,9,2,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0x4eb172821b5bc013269c4f6f6204f092d44197ec,3,0
1819,20490,"""20490"",",Gordon the Gecko,580,2800,3085,8,2,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,3,0
1820,21806,"""21806"",",Cathie Wood,580,2800,3485,9,2,0xb71fb919489092f5262cc39235f1bd18f728dd4b,0xb71fb919489092f5262cc39235f1bd18f728dd4b,3,0
1821,5250,"""5250"",",Wrangell,580,2722,4080,10,1,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,3,42417500000000000000
1822,19123,"""19123"",",kredens,580,2597,2060,7,2,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,3,0
1823,18304,"""18304"",",Dust,580,2583,3720,9,2,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
1824,20662,"""20662"",",Despothes,580,2605,4480,10,2,0x05ebff07711a5b6042c27fdaa683a5c6d55b6684,0x05ebff07711a5b6042c27fdaa683a5c6d55b6684,3,0
1825,19469,"""19469"",",lagos,580,2559,1960,7,2,0x180f207f8747a966ec94277a69610162d7fa3ff1,0x180f207f8747a966ec94277a69610162d7fa3ff1,3,0
1826,20952,"""20952"",",Mamluk,580,2585,10181,15,2,0x2b97b6352131f017ffd612c11fb2c37966681c58,0x2b97b6352131f017ffd612c11fb2c37966681c58,3,0
1827,22659,"""22659"",",Turnt Ends,580,2534,4190,10,2,0xd281f988242c900d67ff2aafabe683b8004ee778,0xd281f988242c900d67ff2aafabe683b8004ee778,3,20650000000000000000
1828,19216,"""19216"",",General Z,580,2515,1830,7,2,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0x543d8004afa943344e6fba44e189ed0dd4e71d56,3,0
1829,6371,"""6371"",",confused wgmi,580,2472,1080,5,1,0x4d4f726d6b59f3b809b48d5ceb89b2a9ae0e0129,0x4d4f726d6b59f3b809b48d5ceb89b2a9ae0e0129,3,16195000000000000000
1830,12128,"""12128"",",Quasimodo,580,2433,4285,10,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
1831,8373,"""8373"",",Billy Bishop,580,2486,1110,5,1,0x6f75d53fcd5aa9c54afc9075adfe68b9dbe8a6f8,0x6f75d53fcd5aa9c54afc9075adfe68b9dbe8a6f8,3,0
1832,12315,"""12315"",",Harveyster,580,2371,3930,9,2,0x2848b9f2d4faebaa4838c41071684c70688b455d,0x2848b9f2d4faebaa4838c41071684c70688b455d,3,0
1833,22531,"""22531"",",YSL,580,2376,2905,8,2,0xa14c5e8d3b5680db8246b18cf986c54905c2249f,0xa14c5e8d3b5680db8246b18cf986c54905c2249f,3,18450000000000003000
1834,7647,"""7647"",",Grassman,580,2235,3980,9,1,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
1835,15310,"""15310"",",Ghstd.eth,580,2215,3455,9,2,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,0
1836,9372,"""9372"",",UNDERCOUER GURU,580,2294,3800,9,1,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
1837,23095,"""23095"",",John Henry,580,2225,2570,8,2,0x3621fd0db8dabc21d522851de01114cf82b7c21f,0x3621fd0db8dabc21d522851de01114cf82b7c21f,3,0
1838,10896,"""10896"",",CANDY MANIAC,580,2201,1545,6,2,0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,3,0
1839,10183,"""10183"",",VOLVO DRIVER,580,2197,3010,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
1840,4197,"""4197"",",Origami,580,2190,990,5,1,0xdd60673f74e90801afe2fc7b0e28647f5d3d6764,0xdd60673f74e90801afe2fc7b0e28647f5d3d6764,3,0
1841,23077,"""23077"",",HARDKORMUTHA...,580,2176,3090,8,2,0xa5643d9b4a2049d578a690269dbc13426b352672,0xa5643d9b4a2049d578a690269dbc13426b352672,3,0
1842,20074,"""20074"",",Hellion,580,2070,2980,8,2,0x7dbfe62be1ac737d26823611f251d362c52a1141,0x7dbfe62be1ac737d26823611f251d362c52a1141,3,0
1843,8355,"""8355"",",FOURTWENTY,580,2124,980,5,1,0x39c60bae189d4ebacb6616bb20d8c3a0abd7ea85,0x39c60bae189d4ebacb6616bb20d8c3a0abd7ea85,3,0
1844,10735,"""10735"",",Vino Man,580,1992,3090,8,2,0x3621fd0db8dabc21d522851de01114cf82b7c21f,0x3621fd0db8dabc21d522851de01114cf82b7c21f,3,0
1845,16953,"""16953"",",Parcero,580,1921,1000,5,2,0x8fdeffaf8fa2b3754da2268e626ea1f3733ee214,0x8fdeffaf8fa2b3754da2268e626ea1f3733ee214,3,0
1846,14433,"""14433"",",Captain-Poly,580,1934,2345,7,2,0xe9e24df3edf7e6dfb0595ff72112735d95f41ca8,0xe9e24df3edf7e6dfb0595ff72112735d95f41ca8,3,0
1847,6890,"""6890"",",A A V E G O T C H I,580,1714,1780,6,1,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,3,0
1848,12219,"""12219"",",Javier,580,1428,965,5,2,0x748a9fb91ade6d9cd48ab1d1af6f4c27620b703c,0x748a9fb91ade6d9cd48ab1d1af6f4c27620b703c,3,0
1849,7764,"""7764"",",Nifty,580,1360,10,1,1,0x90ef65e04dfa51e14b16206d79782c978a2cc033,0x90ef65e04dfa51e14b16206d79782c978a2cc033,3,0
1850,10577,"""10577"",",,580,1161,2755,8,2,0x12ef2cd4231d5cf655a6cdd4ac1524ffaa439c17,0x12ef2cd4231d5cf655a6cdd4ac1524ffaa439c17,3,0
1851,13649,"""13649"",",ETH 535 brain 100,580,988,1250,6,2,0xc0893fa01108f50fa2a04e2ccee815376ec56233,0xc0893fa01108f50fa2a04e2ccee815376ec56233,3,0
1852,8497,"""8497"",",gldnxross,580,946,740,4,1,0x5e31c357d03e9528e9bf95bd16e5c1ab3f7d37d0,0x5e31c357d03e9528e9bf95bd16e5c1ab3f7d37d0,3,0
1853,16955,"""16955"",",HARLEY,580,565,1150,5,2,0x76a5df896413f3b566d07da5af44326c0f54a25b,0x76a5df896413f3b566d07da5af44326c0f54a25b,3,0
1854,12393,"""12393"",",deepak,580,463,860,5,2,0x03e2c5ba88b9eb75a6f698864eebdee83f94b870,0x03e2c5ba88b9eb75a6f698864eebdee83f94b870,3,0
1855,3199,"""3199"",",AndreC YFI,580,48,1495,6,1,0x716342594dd0c6dd2efdd719153696c67760f461,0x716342594dd0c6dd2efdd719153696c67760f461,3,0
1856,6482,"""6482"",",Chase,580,48,40,1,1,0x8ae6422631292c31aeeb2efe154d6326f703f46b,0x8ae6422631292c31aeeb2efe154d6326f703f46b,3,0
1857,6710,"""6710"",",I AM NGMI,580,48,740,4,1,0x437edeb54527a3b39bfd14d10365debb679c870a,0x437edeb54527a3b39bfd14d10365debb679c870a,3,0
1858,9035,"""9035"",",LIL DAI,580,64,1855,7,1,0xddf86597aff5c826643bced8ef0b84b10a2847ab,0xddf86597aff5c826643bced8ef0b84b10a2847ab,3,0
1859,19919,"""19919"",",Sgt. Geller,580,48,1395,6,2,0x8e4bdd156e4dd802dd919f4fd2645681ce99a538,0x8e4bdd156e4dd802dd919f4fd2645681ce99a538,3,0
1860,5146,"""5146"",",Monroe,579,3375,3175,8,1,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,3,0
1861,3556,"""3556"",",Kawaii,579,3257,2555,8,1,0x4b10aacc876e0e301137af29ccfe5b21d99c6368,0x4b10aacc876e0e301137af29ccfe5b21d99c6368,3,29482499999999998000
1862,5504,"""5504"",",Vincent van Gogh,579,3195,4660,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
1863,15178,"""15178"",",Unnaamed,579,3087,4325,10,2,0xd52a4333bd8cc9ab3c77df19ded4900b7849a07d,0xd52a4333bd8cc9ab3c77df19ded4900b7849a07d,3,0
1864,20142,"""20142"",",Polyscan,579,3076,3995,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
1865,20464,"""20464"",",xDx,579,3028,3920,9,2,0xae79077d8d922d071797a7f8849430fed488c005,0xae79077d8d922d071797a7f8849430fed488c005,3,0
1866,24714,"""24714"",",Lowball,579,2983,3810,9,2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,3,0
1867,8572,"""8572"",",Decentralize,579,2912,3175,8,1,0x61477eaa5e33400acc353390ca001be0eb706eb4,0x61477eaa5e33400acc353390ca001be0eb706eb4,3,0
1868,915,"""915"",",Elon Doge,579,2920,2855,8,1,0xdc25324b8186de47a976191a54ea0366428af632,0xdc25324b8186de47a976191a54ea0366428af632,3,0
1869,12878,"""12878"",",Daiquiri,579,2849,4020,9,2,0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466,0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466,3,0
1870,19014,"""19014"",",Star 15,579,2846,4090,10,2,0xdab73a0b1fe28197942915bfef5b5c321514045f,0xdab73a0b1fe28197942915bfef5b5c321514045f,3,0
1871,12474,"""12474"",",Betty White,579,2796,4265,10,2,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
1872,13769,"""13769"",",DECENT REAL EYES,579,2675,2965,8,2,0x61477eaa5e33400acc353390ca001be0eb706eb4,0x61477eaa5e33400acc353390ca001be0eb706eb4,3,0
1873,23249,"""23249"",",z - Tenebrosity,579,2632,7545,13,2,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,3,0
1874,10306,"""10306"",",SANKA,579,2412,2210,7,2,0x4572192ed1dee5fd0f8f07269be4ef3e3e270715,0x4572192ed1dee5fd0f8f07269be4ef3e3e270715,3,0
1875,9284,"""9284"",",elder,579,2408,2100,7,1,0xb26b5566cb575990cd5dd9c93c43ee39a02befba,0xb26b5566cb575990cd5dd9c93c43ee39a02befba,3,0
1876,12237,"""12237"",",Gotchango,579,2426,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
1877,18861,"""18861"",",Rider Moon,579,2358,835,5,2,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,3,0
1878,2876,"""2876"",",WEN LAMBO,579,2223,2865,8,1,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
1879,9157,"""9157"",",Uniswap Front Runner,579,2287,1000,5,1,0x39c84d30caddf3b467ccc2b89cae0a3fafb77856,0x39c84d30caddf3b467ccc2b89cae0a3fafb77856,3,0
1880,17759,"""17759"",",BITCOIN JESUS,579,2175,740,4,2,0x9028421a2969fb49af5a6e1fc85c24a712485246,0x9028421a2969fb49af5a6e1fc85c24a712485246,3,0
1881,20795,"""20795"",",takeoff,579,2169,1330,6,2,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,3,0
1882,10936,"""10936"",",Blue-Eyed Beauty,579,2156,3505,9,2,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,0
1883,7463,"""7463"",",Bro Wagmi,579,2207,2110,7,1,0xf17faf9978b2f0087e6c78553ede42d15abf76c5,0xf17faf9978b2f0087e6c78553ede42d15abf76c5,3,0
1884,15732,"""15732"",",548 BRS / PVP - - + +,579,2123,2730,8,2,0xdb10d21f28a34fd04e4425eac777483798f7e217,0xdb10d21f28a34fd04e4425eac777483798f7e217,3,0
1885,20587,"""20587"",",ALCHEMICA PAALET TRUCK,579,2117,1565,6,2,0xf746a85e0e1a8f5e9e5c221135faca5adf71eb14,0xf746a85e0e1a8f5e9e5c221135faca5adf71eb14,3,0
1886,14103,"""14103"",",Grave Robber,579,2079,4375,10,2,0x7dbfe62be1ac737d26823611f251d362c52a1141,0x7dbfe62be1ac737d26823611f251d362c52a1141,3,0
1887,21851,"""21851"",",GUARDIAN,579,1957,3130,8,2,0xa14c5e8d3b5680db8246b18cf986c54905c2249f,0xa14c5e8d3b5680db8246b18cf986c54905c2249f,3,14927500000000000000
1888,16806,"""16806"",",0xDuck,579,1944,3960,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
1889,11155,"""11155"",",GoodBoy,579,1929,2450,8,2,0x23230789629cde13f28ed45f3540a5d008d59db3,0x23230789629cde13f28ed45f3540a5d008d59db3,3,0
1890,17591,"""17591"",",Brahma,579,1872,4005,9,2,0xdf572e905e2730efdbfb8d11829571d3a516acd3,0xdf572e905e2730efdbfb8d11829571d3a516acd3,3,0
1891,19510,"""19510"",",BUSTA DAI,579,1810,1615,6,2,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,3,0
1892,11684,"""11684"",",SHOGGOTH,579,1699,3880,9,2,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
1893,10649,"""10649"",",ALCHEMICAR,579,1647,935,5,2,0xfa3ce52c15f19f363833b2983340325000a4636c,0xfa3ce52c15f19f363833b2983340325000a4636c,3,0
1894,11614,"""11614"",",TRIPS ON TOP,579,1576,4035,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
1895,7301,"""7301"",",Gavin,579,1458,2695,8,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
1896,1219,"""1219"",",UNICHAMP,579,1481,250,3,1,0xab2e11c99d8830d5d9b2494a565c974595e39eef,0xab2e11c99d8830d5d9b2494a565c974595e39eef,3,0
1897,15975,"""15975"",",HWCRYPTO,579,1328,930,5,2,0xa6e2f56836e0ee4417197dee3daf64aeb83f9547,0xa6e2f56836e0ee4417197dee3daf64aeb83f9547,3,0
1898,4392,"""4392"",",Galaxy,579,1277,1115,5,1,0x4c6a68b14b8d06d61935fe4f12ee3e1c7fb138d7,0x4c6a68b14b8d06d61935fe4f12ee3e1c7fb138d7,3,0
1899,16526,"""16526"",",Magiske My,579,1117,3250,9,2,0xa9f149f0abb2242de919ffb493cd8774364b7520,0xa9f149f0abb2242de919ffb493cd8774364b7520,3,0
1900,11892,"""11892"",",Cheapest 528 braaaap,579,1027,1250,6,2,0xc0893fa01108f50fa2a04e2ccee815376ec56233,0xc0893fa01108f50fa2a04e2ccee815376ec56233,3,0
1901,58,"""58"",",The DAI Lord,579,1014,1185,5,1,0x60d38778adbbeeac88f741b833cbb9877228eea0,0x60d38778adbbeeac88f741b833cbb9877228eea0,3,0
1902,2256,"""2256"",",Vanilla,579,873,2360,7,1,0x08f60772b777066078128a88eec73615372b7027,0x08f60772b777066078128a88eec73615372b7027,3,0
1903,739,"""739"",",BILLIE EILISH,579,803,900,5,1,0xa83a5f9f8c51284e1020d8a9d3bf354351eafea7,0xa83a5f9f8c51284e1020d8a9d3bf354351eafea7,3,0
1904,3565,"""3565"",",Kaa,579,674,1795,6,1,0xa408192c9a7827f96901e290f1c90e7d328fa325,0xa408192c9a7827f96901e290f1c90e7d328fa325,3,0
1905,19252,"""19252"",",impish,579,553,1540,6,2,0x5624b75f53c46372231214c98dc54d24dca87eab,0x5624b75f53c46372231214c98dc54d24dca87eab,3,37547500000000000000
1906,1387,"""1387"",",SINGAPORE,579,352,210,3,1,0xf7d4699bb387bc4152855fcd22a1031511c6e9b6,0xf7d4699bb387bc4152855fcd22a1031511c6e9b6,3,0
1907,10576,"""10576"",",MAT LE TIC,579,329,810,5,2,0x0bd93eb28097cc848649d8d4cb429536fc448b30,0x0bd93eb28097cc848649d8d4cb429536fc448b30,3,0
1908,19867,"""19867"",",Aavedegen,579,125,895,5,2,0x8515424cb050e144ffe89fb8da895104c5b98193,0x8515424cb050e144ffe89fb8da895104c5b98193,3,0
1909,454,"""454"",",POLYGOTCHI,579,3,2215,7,1,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0xd9d54f0f67fde251ab41ffb36579f308b592d905,3,0
1910,3004,"""3004"",",Anorak,579,42,265,3,1,0xbc9c6379c7c5b87f32cb707711fbebb2511f0ba1,0xbc9c6379c7c5b87f32cb707711fbebb2511f0ba1,3,0
1911,5574,"""5574"",",rare528,579,66,2125,7,1,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,3,0
1912,7354,"""7354"",",Captain Sparrow,579,48,460,4,1,0xacfef024b5eb0c2b779a63b37969d144ebafe70d,0xacfef024b5eb0c2b779a63b37969d144ebafe70d,3,0
1913,7941,"""7941"",",SBF,579,48,20,1,1,0x28ac9e4eeca87b5310cb64fbe8ff22f498deae07,0x28ac9e4eeca87b5310cb64fbe8ff22f498deae07,3,0
1914,15095,"""15095"",",0xCrucible,579,48,50,2,2,0xf93eeec60a8cf901f30aa1849eb51cfb67c3cf91,0xf93eeec60a8cf901f30aa1849eb51cfb67c3cf91,3,0
1915,15957,"""15957"",",Aagent Daiquiri,579,48,60,2,2,0x804b028f2257e2bda0247f76db1423a88137bfee,0x804b028f2257e2bda0247f76db1423a88137bfee,3,0
1916,21040,"""21040"",",Darth Gotchi,579,48,380,3,2,0x2b8562315e88fca0492d2fee254bc2a5164eaba2,0x2b8562315e88fca0492d2fee254bc2a5164eaba2,3,0
1917,7247,"""7247"",",Sir Percival,578,3395,2630,8,1,0x2a08fecb8ac932cb7d3f6a3a0e434a4b9968dd56,0x2a08fecb8ac932cb7d3f6a3a0e434a4b9968dd56,3,0
1918,8694,"""8694"",",Fantasy,578,3320,5000,11,1,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
1919,6792,"""6792"",",J. Robert Oppenheimer,578,3314,4835,10,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
1920,4375,"""4375"",",Instagram,578,3223,4220,10,1,0x1a518a3e674a76324058822ca5d8688cffc5033b,0x1a518a3e674a76324058822ca5d8688cffc5033b,3,0
1921,2683,"""2683"",",DOLLAR GOTCHI,578,3155,4340,10,1,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0x4eb172821b5bc013269c4f6f6204f092d44197ec,3,0
1922,24109,"""24109"",",Terpene,578,3067,4465,10,2,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
1923,2506,"""2506"",",Saghostshi,578,3052,3830,9,1,0x982ebcde433607266e8c22a8d348a1cce2eddc21,0x982ebcde433607266e8c22a8d348a1cce2eddc21,3,0
1924,9174,"""9174"",",THOR [GFA],578,3089,4725,10,1,0xfbb073e09d84970d1efe099abbe9e626f8ff7024,0xfbb073e09d84970d1efe099abbe9e626f8ff7024,3,0
1925,17062,"""17062"",",MVP,578,2978,4290,10,2,0xc0719b1040f7f8e904a6509f99335656c1d881ed,0xc0719b1040f7f8e904a6509f99335656c1d881ed,3,24592500000000000000
1926,13687,"""13687"",",I WILL GET THAT KEK,578,2905,4115,10,2,0xa7f1c77998bae58614be010ad2a806639e280056,0xa7f1c77998bae58614be010ad2a806639e280056,3,0
1927,13736,"""13736"",",_E_,578,2825,4245,10,2,0x3fc3e6514fd4925f55fb3ae17bbfbca2eb126608,0x3fc3e6514fd4925f55fb3ae17bbfbca2eb126608,3,0
1928,8534,"""8534"",",Fumo,578,2816,4245,10,1,0xe1bcd0f5c6c855ee3452b38e16fed0b7cb0cc507,0xe1bcd0f5c6c855ee3452b38e16fed0b7cb0cc507,3,0
1929,8474,"""8474"",",Uber,578,2807,3925,9,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
1930,22826,"""22826"",",TheRick,578,2797,3370,9,2,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
1931,1962,"""1962"",",Wu,578,2768,3845,9,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
1932,21692,"""21692"",",DIAMONDSHANDS13,578,2721,3000,8,2,0x73719c0c85a430ab716bafc6a2a6768e40f7d334,0x73719c0c85a430ab716bafc6a2a6768e40f7d334,3,0
1933,22454,"""22454"",",Luka 77,578,2786,630,4,2,0xaea6e95efcf6770d04bc44d398c502b80f51015f,0xaea6e95efcf6770d04bc44d398c502b80f51015f,3,0
1934,17637,"""17637"",",Flaz,578,2665,2355,7,2,0x4be9c62014789de188d8379aff628f279e4993b2,0x4be9c62014789de188d8379aff628f279e4993b2,3,0
1935,11590,"""11590"",",LEZNED,578,2612,4005,9,2,0xa532f169cee0e551d4da641031ac78fd85461035,0xa532f169cee0e551d4da641031ac78fd85461035,3,0
1936,9311,"""9311"",",chick555,578,2584,3665,9,1,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,0xeae9c2a2c803becbc81f3a485a7cda9d03e33165,3,0
1937,14990,"""14990"",",Green Aagent,578,2536,3285,9,2,0xb32f4f6e77e4e909919ac473a902231567507308,0xb32f4f6e77e4e909919ac473a902231567507308,3,0
1938,20192,"""20192"",",pcwSg2,578,2459,1740,6,2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,3,0
1939,15029,"""15029"",",Ethereal Merlin,578,2544,940,5,2,0xe64089a0ccc2d40af1fadb6e8f7b6f9741f51c7f,0xe64089a0ccc2d40af1fadb6e8f7b6f9741f51c7f,3,0
1940,12594,"""12594"",",Aquamarine,578,2435,1275,6,2,0x59cad07cef1e55d861fb106fcc95afbeff29b06b,0x59cad07cef1e55d861fb106fcc95afbeff29b06b,3,0
1941,10130,"""10130"",",Zoshua,578,2370,3335,9,2,0xa532f169cee0e551d4da641031ac78fd85461035,0xa532f169cee0e551d4da641031ac78fd85461035,3,0
1942,17891,"""17891"",",Go-Daigo,578,2337,2800,8,2,0xf24f0a86e0b8367bf065471bbdc89008f0087fd3,0xf24f0a86e0b8367bf065471bbdc89008f0087fd3,3,0
1943,13046,"""13046"",",Minergo,578,2428,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
1944,15581,"""15581"",",WacWarrior,578,2428,2930,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
1945,24113,"""24113"",",Rage,578,2149,3390,9,2,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0x77427023e70cafd983dabaf3488d8d83ecb15b96,3,0
1946,24123,"""24123"",",TAMATI,578,2222,3000,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
1947,18433,"""18433"",",Vincent van Gotchi,578,2102,3470,9,2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,3,0
1948,13251,"""13251"",",ApeGotchi,578,2097,4085,10,2,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0x0e05fc644943aae89dd3fec282c3f86431a7d090,3,0
